"","Volume","Taxon name"
"Sporobolus compositus","Volume 25","Sporobolus compositus"
"Sporobolus compositus var. compositus","Volume 25","Sporobolus compositus var. compositus"
"Sporobolus cryptandrus","Volume 25","Sporobolus cryptandrus"
"Sporobolus heterolepis","Volume 25","Sporobolus heterolepis"
"Sporobolus jacquemontii","Volume 25","Sporobolus jacquemontii"
"Sporobolus neglectus","Volume 25","Sporobolus neglectus"
"Sporobolus vaginiflorus","Volume 25","Sporobolus vaginiflorus"
"Sporobolus vaginiflorus var. vaginiflorus","Volume 25","Sporobolus vaginiflorus var. vaginiflorus"
"Staphylea trifolia","Volume 9","Staphylea trifolia"
"Stegonia latifolia var. latifolia","Volume 27","Stegonia latifolia var. latifolia"
"Stellaria alsine","Volume 5","Stellaria alsine"
"Stellaria borealis","Volume 5","Stellaria borealis"
"Stellaria borealis subsp. borealis","Volume 5","Stellaria borealis subsp. borealis"
"Stellaria crassifolia","Volume 5","Stellaria crassifolia"
"Stellaria graminea","Volume 5","Stellaria graminea"
"Stellaria humifusa","Volume 5","Stellaria humifusa"
"Stellaria longifolia","Volume 5","Stellaria longifolia"
"Stellaria longipes","Volume 5","Stellaria longipes"
"Stellaria longipes subsp. longipes","Volume 5","Stellaria longipes subsp. longipes"
"Stellaria media","Volume 5","Stellaria media"
"Stellaria palustris","Volume 5","Stellaria palustris"
"Straminergon stramineum","Volume 28","Straminergon stramineum"
"Streptopus amplexifolius","Volume 26","Streptopus amplexifolius"
"Streptopus lanceolatus","Volume 26","Streptopus lanceolatus"
"Stuckenia filiformis","Volume 22","Stuckenia filiformis"
"Stuckenia filiformis subsp. alpina","Volume 22","Stuckenia filiformis subsp. alpina"
"Stuckenia filiformis subsp. occidentalis","Volume 22","Stuckenia filiformis subsp. occidentalis"
"Stuckenia pectinata","Volume 22","Stuckenia pectinata"
"Stuckenia vaginata","Volume 22","Stuckenia vaginata"
"Suaeda calceoliformis","Volume 4","Suaeda calceoliformis"
"Suaeda maritima","Volume 4","Suaeda maritima"
"Suaeda rolandii","Volume 4","Suaeda rolandii"
"Subularia aquatica","Volume 7","Subularia aquatica"
"Subularia aquatica subsp. americana","Volume 7","Subularia aquatica subsp. americana"
"Symphyotrichum anticostense","Volume 20","Symphyotrichum anticostense"
"Symphyotrichum boreale","Volume 20","Symphyotrichum boreale"
"Symphyotrichum ciliatum","Volume 20","Symphyotrichum ciliatum"
"Symphyotrichum ciliolatum","Volume 20","Symphyotrichum ciliolatum"
"Symphyotrichum cordifolium","Volume 20","Symphyotrichum cordifolium"
"Symphyotrichum ericoides","Volume 20","Symphyotrichum ericoides"
"Symphyotrichum ericoides var. ericoides","Volume 20","Symphyotrichum ericoides var. ericoides"
"Symphyotrichum laeve","Volume 20","Symphyotrichum laeve"
"Symphyotrichum laeve var. laeve","Volume 20","Symphyotrichum laeve var. laeve"
"Symphyotrichum lanceolatum","Volume 20","Symphyotrichum lanceolatum"
"Symphyotrichum lanceolatum var. hesperium","Volume 20","Symphyotrichum lanceolatum var. hesperium"
"Symphyotrichum lanceolatum var. interior","Volume 20","Symphyotrichum lanceolatum var. interior"
"Symphyotrichum lanceolatum var. lanceolatum","Volume 20","Symphyotrichum lanceolatum var. lanceolatum"
"Symphyotrichum lateriflorum","Volume 20","Symphyotrichum lateriflorum"
"Symphyotrichum laurentianum","Volume 20","Symphyotrichum laurentianum"
"Symphyotrichum novae-angliae","Volume 20","Symphyotrichum novae-angliae"
"Symphyotrichum novi-belgii var. crenifolium","Volume 20","Symphyotrichum novi-belgii var. crenifolium"
"Symphyotrichum novi-belgii var. novibelgii","Volume 20","Symphyotrichum novi-belgii var. novibelgii"
"Symphyotrichum novi-belgii var. villicaule","Volume 20","Symphyotrichum novi-belgii var. villicaule"
"Symphyotrichum ontarionis","Volume 20","Symphyotrichum ontarionis"
"Symphyotrichum ontarionis var. glabratum","Volume 20","Symphyotrichum ontarionis var. glabratum"
"Symphyotrichum ontarionis var. ontarionis","Volume 20","Symphyotrichum ontarionis var. ontarionis"
"Symphyotrichum pilosum","Volume 20","Symphyotrichum pilosum"
"Symphyotrichum pilosum var. pilosum","Volume 20","Symphyotrichum pilosum var. pilosum"
"Symphyotrichum pilosum var. pringlei","Volume 20","Symphyotrichum pilosum var. pringlei"
"Symphyotrichum puniceum","Volume 20","Symphyotrichum puniceum"
"Symphyotrichum puniceum var. puniceum","Volume 20","Symphyotrichum puniceum var. puniceum"
"Symphyotrichum robynsianum","Volume 20","Symphyotrichum robynsianum"
"Symphyotrichum tradescantii","Volume 20","Symphyotrichum tradescantii"
"Symplocarpus foetidus","Volume 22","Symplocarpus foetidus"
"Tanacetum balsamita","Volume 19","Tanacetum balsamita"
"Tanacetum bipinnatum","Volume 19","Tanacetum bipinnatum"
"Tanacetum vulgare","Volume 19","Tanacetum vulgare"
"Taraxacum ceratophorum","Volume 19","Taraxacum ceratophorum"
"Taraxacum erythrospermum","Volume 19","Taraxacum erythrospermum"
"Taraxacum lapponicum","Volume 19","Taraxacum lapponicum"
"Taraxacum latilobum","Volume 19","Taraxacum latilobum"
"Taraxacum laurentianum","Volume 19","Taraxacum laurentianum"
"Taraxacum officinale","Volume 19","Taraxacum officinale"
"Taraxacum palustre","Volume 19","Taraxacum palustre"
"Tarenaya hassleriana","Volume 7","Tarenaya hassleriana"
"Taxiphyllum deplanatum","Volume 28","Taxiphyllum deplanatum"
"Taxus canadensis","Volume 2","Taxus canadensis"
"Tayloria acuminata","Volume 28","Tayloria acuminata"
"Tayloria lingulata","Volume 28","Tayloria lingulata"
"Tayloria serrata","Volume 28","Tayloria serrata"
"Tayloria splachnoides","Volume 28","Tayloria splachnoides"
"Tephroseris palustris","Volume 20","Tephroseris palustris"
"Tetraphis geniculata","Volume 27","Tetraphis geniculata"
"Tetraphis pellucida var. pellucida","Volume 27","Tetraphis pellucida var. pellucida"
"Tetraplodon angustatus","Volume 28","Tetraplodon angustatus"
"Tetraplodon mnioides","Volume 28","Tetraplodon mnioides"
"Tetraplodon urceolatus","Volume 28","Tetraplodon urceolatus"
"Thalictrum alpinum","Volume 3","Thalictrum alpinum"
"Thalictrum amphibolum","Volume 3","Thalictrum amphibolum"
"Thalictrum confine","Volume 3","Thalictrum confine"
"Thalictrum dasycarpum","Volume 3","Thalictrum dasycarpum"
"Thalictrum dioicum","Volume 3","Thalictrum dioicum"
"Thalictrum pubescens","Volume 3","Thalictrum pubescens"
"Thalictrum venulosum","Volume 3","Thalictrum venulosum"
"Thamnobryum alleghaniense","Volume 28","Thamnobryum alleghaniense"
"Thelia asprella","Volume 28","Thelia asprella"
"Thelia hirtella","Volume 28","Thelia hirtella"
"Thelypteris noveboracensis","Volume 2","Thelypteris noveboracensis"
"Thelypteris palustris","Volume 2","Thelypteris palustris"
"Thelypteris palustris var. pubescens","Volume 2","Thelypteris palustris var. pubescens"
"Thelypteris simulata","Volume 2","Thelypteris simulata"
"Thinopyrum","Volume 24","Thinopyrum"
"Thinopyrum junceum","Volume 24","Thinopyrum junceum"
"Thinopyrum ponticum","Volume 24","Thinopyrum ponticum"
"Thladiantha dubia","Volume 6","Thladiantha dubia"
"Thlaspi arvense","Volume 7","Thlaspi arvense"
"Thuidium delicatulum var. delicatulum","Volume 28","Thuidium delicatulum var. delicatulum"
"Thuidium recognitum","Volume 28","Thuidium recognitum"
"Thuja occidentalis","Volume 2","Thuja occidentalis"
"Thymelaea passerina","Volume 6","Thymelaea passerina"
"Tiarella cordifolia","Volume 8","Tiarella cordifolia"
"Tilia americana","Volume 6","Tilia americana"
"Timmia austriaca","Volume 27","Timmia austriaca"
"Timmia megapolitana subsp. bavarica","Volume 27","Timmia megapolitana subsp. bavarica"
"Timmia megapolitana subsp. megapolitana","Volume 27","Timmia megapolitana subsp. megapolitana"
"Timmia norvegica var. excurrens","Volume 27","Timmia norvegica var. excurrens"
"Timmia norvegica var. norvegica","Volume 27","Timmia norvegica var. norvegica"
"Timmia sibirica","Volume 27","Timmia sibirica"
"Tofieldia coccinea","Volume 26","Tofieldia coccinea"
"Tofieldia pusilla","Volume 26","Tofieldia pusilla"
"Tomentypnum falcifolium","Volume 28","Tomentypnum falcifolium"
"Tomentypnum nitens","Volume 28","Tomentypnum nitens"
"Torreyochloa","Volume 24","Torreyochloa"
"Torreyochloa pallida","Volume 24","Torreyochloa pallida"
"Torreyochloa pallida var. fernaldii","Volume 24","Torreyochloa pallida var. fernaldii"
"Torreyochloa pallida var. pallida","Volume 24","Torreyochloa pallida var. pallida"
"Tortella alpicola","Volume 27","Tortella alpicola"
"Tortella fragilis","Volume 27","Tortella fragilis"
"Tortella humilis","Volume 27","Tortella humilis"
"Tortella inclinata var. inclinata","Volume 27","Tortella inclinata var. inclinata"
"Tortella tortuosa var. fragilifolia","Volume 27","Tortella tortuosa var. fragilifolia"
"Tortella tortuosa var. tortuosa","Volume 27","Tortella tortuosa var. tortuosa"
"Tortula acaulon","Volume 27","Tortula acaulon"
"Tortula cernua","Volume 27","Tortula cernua"
"Tortula hoppeana","Volume 27","Tortula hoppeana"
"Tortula mucronifolia","Volume 27","Tortula mucronifolia"
"Tortula nevadensis","Volume 27","Tortula nevadensis"
"Tortula obtusifolia","Volume 27","Tortula obtusifolia"
"Tortula porteri","Volume 27","Tortula porteri"
"Tortula systylia","Volume 27","Tortula systylia"
"Tortula truncata","Volume 27","Tortula truncata"
"Tragopogon dubius","Volume 19","Tragopogon dubius"
"Tragopogon porrifolius","Volume 19","Tragopogon porrifolius"
"Tragopogon pratensis","Volume 19","Tragopogon pratensis"
"Trematodon ambiguus","Volume 27","Trematodon ambiguus"
"Triadenum fraseri","Volume 6","Triadenum fraseri"
"Triantha glutinosa","Volume 26","Triantha glutinosa"
"Trichodon cylindricus var. cylindricus","Volume 27","Trichodon cylindricus var. cylindricus"
"Trichophorum alpinum","Volume 23","Trichophorum alpinum"
"Trichophorum cespitosum","Volume 23","Trichophorum cespitosum"
"Trichophorum clintonii","Volume 23","Trichophorum clintonii"
"Trichophorum pumilum","Volume 23","Trichophorum pumilum"
"Trichostomum arcticum","Volume 27","Trichostomum arcticum"
"Trientalis borealis","Volume 8","Trientalis borealis"
"Triglochin gaspensis","Volume 22","Triglochin gaspensis"
"Triglochin maritima","Volume 22","Triglochin maritima"
"Triglochin palustris","Volume 22","Triglochin palustris"
"Trillium cernuum","Volume 26","Trillium cernuum"
"Trillium erectum var. album","Volume 26","Trillium erectum var. album"
"Trillium erectum var. erectum","Volume 26","Trillium erectum var. erectum"
"Trillium grandiflorum","Volume 26","Trillium grandiflorum"
"Trillium undulatum","Volume 26","Trillium undulatum"
"Tripleurospermum inodorum","Volume 19","Tripleurospermum inodorum"
"Tripleurospermum maritimum","Volume 19","Tripleurospermum maritimum"
"Tripleurospermum maritimum subsp. maritimum","Volume 19","Tripleurospermum maritimum subsp. maritimum"
"Tripleurospermum maritimum subsp. phaeocephalum","Volume 19","Tripleurospermum maritimum subsp. phaeocephalum"
"Trisetum","Volume 24","Trisetum"
"Trisetum cernuum","Volume 24","Trisetum cernuum"
"Trisetum flavescens","Volume 24","Trisetum flavescens"
"Trisetum melicoides","Volume 24","Trisetum melicoides"
"Trisetum spicatum","Volume 24","Trisetum spicatum"
"Triticum","Volume 24","Triticum"
"Triticum aestivum","Volume 24","Triticum aestivum"
"Triticum boeoticum","Volume 24","Triticum boeoticum"
"Triticum carthlicum","Volume 24","Triticum carthlicum"
"Triticum dicoccoides","Volume 24","Triticum dicoccoides"
"Triticum dicoccum","Volume 24","Triticum dicoccum"
"Triticum monococcum","Volume 24","Triticum monococcum"
"Triticum polonicum","Volume 24","Triticum polonicum"
"Triticum timopheevii","Volume 24","Triticum timopheevii"
"Triticum urartu","Volume 24","Triticum urartu"
"Tsuga canadensis","Volume 2","Tsuga canadensis"
"Turritis glabra","Volume 7","Turritis glabra"
"Tussilago farfara","Volume 20","Tussilago farfara"
"Typha angustifolia","Volume 22","Typha angustifolia"
"Typha latifolia","Volume 22","Typha latifolia"
"Ulmus americana","Volume 3","Ulmus americana"
"Ulmus pumila","Volume 3","Ulmus pumila"
"Ulmus rubra","Volume 3","Ulmus rubra"
"Ulota coarctata","Volume 28","Ulota coarctata"
"Ulota crispa","Volume 28","Ulota crispa"
"Ulota curvifolia","Volume 28","Ulota curvifolia"
"Ulota drummondii","Volume 28","Ulota drummondii"
"Ulota hutchinsiae var. hutchinsiae","Volume 28","Ulota hutchinsiae var. hutchinsiae"
"Ulota phyllantha","Volume 28","Ulota phyllantha"
"Urtica dioica","Volume 3","Urtica dioica"
"Urtica dioica subsp. dioica","Volume 3","Urtica dioica subsp. dioica"
"Urtica dioica subsp. gracilis","Volume 3","Urtica dioica subsp. gracilis"
"Urtica urens","Volume 3","Urtica urens"
"Uvularia grandiflora","Volume 26","Uvularia grandiflora"
"Uvularia sessilifolia","Volume 26","Uvularia sessilifolia"
"Vaccaria hispanica","Volume 5","Vaccaria hispanica"
"Vaccinium angustifolium","Volume 8","Vaccinium angustifolium"
"Vaccinium boreale","Volume 8","Vaccinium boreale"
"Vaccinium cespitosum","Volume 8","Vaccinium cespitosum"
"Vaccinium corymbosum","Volume 8","Vaccinium corymbosum"
"Vaccinium macrocarpon","Volume 8","Vaccinium macrocarpon"
"Vaccinium myrtilloides","Volume 8","Vaccinium myrtilloides"
"Vaccinium ovalifolium","Volume 8","Vaccinium ovalifolium"
"Vaccinium oxycoccos","Volume 8","Vaccinium oxycoccos"
"Vaccinium uliginosum","Volume 8","Vaccinium uliginosum"
"Vaccinium vitis-idaea","Volume 8","Vaccinium vitis-idaea"
"Vahlodea","Volume 24","Vahlodea"
"Vahlodea atropurpurea","Volume 24","Vahlodea atropurpurea"
"Vallisneria americana","Volume 22","Vallisneria americana"
"Ventenata","Volume 24","Ventenata"
"Ventenata dubia","Volume 24","Ventenata dubia"
"Veratrum viride var. viride","Volume 26","Veratrum viride var. viride"
"Verbascum blattaria","Volume 17","Verbascum blattaria"
"Verbascum phlomoides","Volume 17","Verbascum phlomoides"
"Verbascum thapsus","Volume 17","Verbascum thapsus"
"Verbascum thapsus subsp. thapsus","Volume 17","Verbascum thapsus subsp. thapsus"
"Verbascum virgatum","Volume 17","Verbascum virgatum"
"Veronica agrestis","Volume 17","Veronica agrestis"
"Veronica alpina","Volume 17","Veronica alpina"
"Veronica americana","Volume 17","Veronica americana"
"Veronica arvensis","Volume 17","Veronica arvensis"
"Veronica beccabunga","Volume 17","Veronica beccabunga"
"Veronica beccabunga subsp. beccabunga","Volume 17","Veronica beccabunga subsp. beccabunga"
"Veronica catenata","Volume 17","Veronica catenata"
"Veronica chamaedrys","Volume 17","Veronica chamaedrys"
"Veronica filiformis","Volume 17","Veronica filiformis"
"Veronica longifolia","Volume 17","Veronica longifolia"
"Veronica officinalis","Volume 17","Veronica officinalis"
"Veronica peregrina","Volume 17","Veronica peregrina"
"Veronica persica","Volume 17","Veronica persica"
"Veronica scutellata","Volume 17","Veronica scutellata"
"Veronica serpyllifolia","Volume 17","Veronica serpyllifolia"
"Veronica spicata","Volume 17","Veronica spicata"
"Veronica teucrium","Volume 17","Veronica teucrium"
"Veronica wormskjoldii","Volume 17","Veronica wormskjoldii"
"Veronica wormskjoldii subsp. wormskjoldii","Volume 17","Veronica wormskjoldii subsp. wormskjoldii"
"Viola adunca","Volume 6","Viola adunca"
"Viola adunca var. adunca","Volume 6","Viola adunca var. adunca"
"Viola affinis","Volume 6","Viola affinis"
"Viola arvensis","Volume 6","Viola arvensis"
"Viola blanda","Volume 6","Viola blanda"
"Viola canadensis","Volume 6","Viola canadensis"
"Viola canadensis var. canadensis","Volume 6","Viola canadensis var. canadensis"
"Viola cucullata","Volume 6","Viola cucullata"
"Viola labradorica","Volume 6","Viola labradorica"
"Viola lanceolata","Volume 6","Viola lanceolata"
"Viola macloskeyi","Volume 6","Viola macloskeyi"
"Viola nephrophylla","Volume 6","Viola nephrophylla"
"Viola novae-angliae","Volume 6","Viola novae-angliae"
"Viola odorata","Volume 6","Viola odorata"
"Viola palustris","Volume 6","Viola palustris"
"Viola pubescens","Volume 6","Viola pubescens"
"Viola pubescens var. pubescens","Volume 6","Viola pubescens var. pubescens"
"Viola pubescens var. scabriuscula","Volume 6","Viola pubescens var. scabriuscula"
"Viola renifolia","Volume 6","Viola renifolia"
"Viola rostrata","Volume 6","Viola rostrata"
"Viola rotundifolia","Volume 6","Viola rotundifolia"
"Viola sagittata","Volume 6","Viola sagittata"
"Viola sagittata var. ovata","Volume 6","Viola sagittata var. ovata"
"Viola sagittata var. sagittata","Volume 6","Viola sagittata var. sagittata"
"Viola selkirkii","Volume 6","Viola selkirkii"
"Viola sororia","Volume 6","Viola sororia"
"Viola tricolor","Volume 6","Viola tricolor"
"Viola tricolor var. tricolor","Volume 6","Viola tricolor var. tricolor"
"Vitis riparia","Volume 12","Vitis riparia"
"Vulpia","Volume 24","Vulpia"
"Vulpia octoflora","Volume 24","Vulpia octoflora"
"Vulpia octoflora var. glauca","Volume 24","Vulpia octoflora var. glauca"
"Vulpia sciurea","Volume 24","Vulpia sciurea"
"Waldsteinia fragarioides","Volume 9","Waldsteinia fragarioides"
"Warnstorfia fluitans","Volume 28","Warnstorfia fluitans"
"Weissia controversa","Volume 27","Weissia controversa"
"Weissia muhlenbergiana","Volume 27","Weissia muhlenbergiana"
"Weissia phascopsis","Volume 27","Weissia phascopsis"
"Wolffia borealis","Volume 22","Wolffia borealis"
"Wolffia columbiana","Volume 22","Wolffia columbiana"
"Woodsia alpina","Volume 2","Woodsia alpina"
"Woodsia glabella","Volume 2","Woodsia glabella"
"Woodsia ilvensis","Volume 2","Woodsia ilvensis"
"Woodsia obtusa","Volume 2","Woodsia obtusa"
"Woodsia obtusa subsp. obtusa","Volume 2","Woodsia obtusa subsp. obtusa"
"Woodsia oregana","Volume 2","Woodsia oregana"
"Woodsia oregana subsp. cathcartiana","Volume 2","Woodsia oregana subsp. cathcartiana"
"Woodsia scopulina","Volume 2","Woodsia scopulina"
"Woodsia scopulina subsp. laurentiana","Volume 2","Woodsia scopulina subsp. laurentiana"
"Woodwardia virginica","Volume 2","Woodwardia virginica"
"Xanthium spinosum","Volume 21","Xanthium spinosum"
"Xanthium strumarium","Volume 21","Xanthium strumarium"
"Xyris montana","Volume 22","Xyris montana"
"Zannichellia palustris","Volume 22","Zannichellia palustris"
"Zea","Volume 25","Zea"
"Zea diploperennis","Volume 25","Zea diploperennis"
"Zea luxurians","Volume 25","Zea luxurians"
"Zea mays","Volume 25","Zea mays"
"Zea mays subsp. huehuetenangensis","Volume 25","Zea mays subsp. huehuetenangensis"
"Zea mays subsp. mays","Volume 25","Zea mays subsp. mays"
"Zea mays subsp. mexicana","Volume 25","Zea mays subsp. mexicana"
"Zea mays subsp. parviglumis","Volume 25","Zea mays subsp. parviglumis"
"Zigadenus elegans","Volume 26","Zigadenus elegans"
"Zizania","Volume 24","Zizania"
"Zizania aquatica","Volume 24","Zizania aquatica"
"Zizania aquatica var. aquatica","Volume 24","Zizania aquatica var. aquatica"
